        1000
0.5700000000E+04 0.6473199725E+17 0.7552673340E+06 0.8911883009E+00
0.5750000000E+04 0.6575599909E+17 0.7662044048E+06 0.8902924992E+00
0.5800000000E+04 0.6676599979E+17 0.7770605087E+06 0.8893901307E+00
0.5850000000E+04 0.6778399944E+17 0.7880534172E+06 0.8884812314E+00
0.5900000000E+04 0.6880800128E+17 0.7991628170E+06 0.8875658375E+00
0.5950000000E+04 0.6983799934E+17 0.8102937698E+06 0.8866439856E+00
0.6000000000E+04 0.7085300088E+17 0.8214159012E+06 0.8857157128E+00
0.6050000000E+04 0.7189399600E+17 0.8325184822E+06 0.8847810564E+00
0.6100000000E+04 0.7291899920E+17 0.8436405182E+06 0.8838400544E+00
0.6150000000E+04 0.7394900322E+17 0.8548574448E+06 0.8828927449E+00
0.6200000000E+04 0.7498300076E+17 0.8660714149E+06 0.8819391667E+00
0.6250000000E+04 0.7602099776E+17 0.8770506859E+06 0.8809793586E+00
0.6300000000E+04 0.7706399560E+17 0.8878456116E+06 0.8800133602E+00
0.6350000000E+04 0.7808600068E+17 0.8988206863E+06 0.8790412112E+00
0.6400000000E+04 0.7911199927E+17 0.9100494385E+06 0.8780629518E+00
0.6450000000E+04 0.8016400337E+17 0.9210889816E+06 0.8770786227E+00
0.6500000000E+04 0.8119499683E+17 0.9316371918E+06 0.8760882647E+00
0.6550000000E+04 0.8222899437E+17 0.9420174599E+06 0.8750919193E+00
0.6600000000E+04 0.8323999643E+17 0.9527323723E+06 0.8740896282E+00
0.6650000000E+04 0.8427799344E+17 0.9638439178E+06 0.8730814335E+00
0.6700000000E+04 0.8529300094E+17 0.9749959946E+06 0.8720673777E+00
0.6750000000E+04 0.8633399606E+17 0.9858741760E+06 0.8710475037E+00
0.6800000000E+04 0.8735100031E+17 0.9964830399E+06 0.8700218547E+00
0.6850000000E+04 0.8836900592E+17 0.1006975746E+07 0.8689904744E+00
0.6900000000E+04 0.8938800097E+17 0.1017406654E+07 0.8679534067E+00
0.6950000000E+04 0.9040700197E+17 0.1027792358E+07 0.8669106960E+00
0.7000000000E+04 0.9140099883E+17 0.1038238049E+07 0.8658623870E+00
0.7050000000E+04 0.9242099524E+17 0.1048900032E+07 0.8648085247E+00
0.7100000000E+04 0.9341499805E+17 0.1059857845E+07 0.8637491547E+00
0.7150000000E+04 0.9440900087E+17 0.1070874214E+07 0.8626843226E+00
0.7200000000E+04 0.9542900324E+17 0.1081416512E+07 0.8616140746E+00
0.7250000000E+04 0.9642100334E+17 0.1091322327E+07 0.8605384571E+00
0.7300000000E+04 0.9741300344E+17 0.1101184750E+07 0.8594575170E+00
0.7350000000E+04 0.9837700129E+17 0.1111604691E+07 0.8583713013E+00
0.7400000000E+04 0.9936800003E+17 0.1122423363E+07 0.8572798575E+00
0.7450000000E+04 0.1003600001E+18 0.1133090591E+07 0.8561832335E+00
0.7500000000E+04 0.1013199925E+18 0.1143347645E+07 0.8550814773E+00
0.7550000000E+04 0.1023000002E+18 0.1153284359E+07 0.8539746374E+00
0.7600000000E+04 0.1032600045E+18 0.1163160896E+07 0.8528627624E+00
0.7650000000E+04 0.1042199969E+18 0.1173291016E+07 0.8517459014E+00
0.7700000000E+04 0.1051699996E+18 0.1183814430E+07 0.8506241038E+00
0.7750000000E+04 0.1061200023E+18 0.1194591331E+07 0.8494974191E+00
0.7800000000E+04 0.1070700049E+18 0.1205340195E+07 0.8483658972E+00
0.7850000000E+04 0.1080199957E+18 0.1215763378E+07 0.8472295885E+00
0.7900000000E+04 0.1089699984E+18 0.1225710201E+07 0.8460885432E+00
0.7950000000E+04 0.1099099994E+18 0.1235394573E+07 0.8449428123E+00
0.8000000000E+04 0.1108299971E+18 0.1245242214E+07 0.8437924466E+00
0.8050000000E+04 0.1117700100E+18 0.1255381584E+07 0.8426374974E+00
0.8100000000E+04 0.1126699924E+18 0.1265474987E+07 0.8414780162E+00
0.8150000000E+04 0.1136100054E+18 0.1275179291E+07 0.8403140548E+00
0.8200000000E+04 0.1145099998E+18 0.1284625435E+07 0.8391456652E+00
0.8250000000E+04 0.1154099941E+18 0.1294262505E+07 0.8379728995E+00
0.8300000000E+04 0.1163100004E+18 0.1304328918E+07 0.8367958103E+00
0.8350000000E+04 0.1172000051E+18 0.1314680099E+07 0.8356144501E+00
0.8400000000E+04 0.1180999994E+18 0.1324997234E+07 0.8344288718E+00
0.8450000000E+04 0.1189800024E+18 0.1334967232E+07 0.8332391284E+00
0.8500000000E+04 0.1198700070E+18 0.1344514084E+07 0.8320452733E+00
0.8550000000E+04 0.1207499981E+18 0.1354004288E+07 0.8308473598E+00
0.8600000000E+04 0.1215999961E+18 0.1363845348E+07 0.8296454415E+00
0.8650000000E+04 0.1224799991E+18 0.1373878098E+07 0.8284395722E+00
0.8700000000E+04 0.1233500004E+18 0.1383618736E+07 0.8272298059E+00
0.8750000000E+04 0.1241999984E+18 0.1392956257E+07 0.8260161966E+00
0.8800000000E+04 0.1250599980E+18 0.1402255440E+07 0.8247987986E+00
0.8850000000E+04 0.1258999944E+18 0.1411889076E+07 0.8235776662E+00
0.8900000000E+04 0.1267300010E+18 0.1421744442E+07 0.8223528539E+00
0.8950000000E+04 0.1275900006E+18 0.1431310844E+07 0.8211244163E+00
0.9000000000E+04 0.1284099936E+18 0.1440418243E+07 0.8198924081E+00
0.9050000000E+04 0.1292299986E+18 0.1449505806E+07 0.8186568842E+00
0.9100000000E+04 0.1300500035E+18 0.1458978176E+07 0.8174178994E+00
0.9150000000E+04 0.1308599949E+18 0.1468786335E+07 0.8161755088E+00
0.9200000000E+04 0.1316699982E+18 0.1478685951E+07 0.8149297674E+00
0.9250000000E+04 0.1324800014E+18 0.1488436699E+07 0.8136807303E+00
